countrycode,year,pop1014_fe,pop1014_ma
FRO,2008,1758,1879
FRO,2009,1756,1883
FRO,2010,1762,1875
FRO,2011,1727,1861
FRO,2012,1695,1840
FRO,2013,1720,1840
FRO,2014,1756,1857
FRO,2015,1762,1879
FRO,2016,1767,1894
FRO,2017,1788,1879
FRO,2018,1790,1864
FRO,2019,1789,1869
FRO,2020,1798,1868
FRO,2021,1793,1860
FRO,2022,1750,1864
FRO,2023,1706,1863
FRO,2024,1711,1861
FRO,2025,1736,1850
FRO,2026,1766,1851
FRO,2027,1809,1859
FRO,2028,1846,1846
FRO,2029,1855,1833
FRO,2030,1820,1829
FRO,2031,1802,1852
FRO,2032,1814,1896
FRO,2033,1823,1942
FRO,2034,1835,1978
FRO,2035,1869,2010
FRO,2036,1883,2009
FRO,2037,1863,1987
FRO,2038,1850,1973
FRO,2039,1845,1967
FRO,2040,1848,1971
FRO,2041,1860,1982
FRO,2042,1877,2001
FRO,2043,1897,2022
FRO,2044,1920,2047
FRO,2045,1944,2072
FRO,2046,1966,2094
FRO,2047,1982,2113
FRO,2048,1993,2126
FRO,2049,1998,2132
FRO,2050,1997,2131
FSM,1990,6474,6820
FSM,1991,6630,6992
FSM,1992,6842,7211
FSM,1993,7145,7481
FSM,1994,7428,7701
FSM,1995,7522,7791
FSM,1996,7460,7821
FSM,1997,7366,7871
FSM,1998,7256,7880
FSM,1999,7145,7809
FSM,2000,6995,7632
FSM,2001,6826,7389
FSM,2002,6725,7188
FSM,2003,6688,7081
FSM,2004,6664,7035
FSM,2005,6650,7018
FSM,2006,6629,6997
FSM,2007,6601,6944
FSM,2008,6599,6877
FSM,2009,6564,6794
FSM,2010,6480,6701
FSM,2011,6392,6616
FSM,2012,6274,6518
FSM,2013,6136,6406
FSM,2014,6039,6294
FSM,2015,6006,6183
FSM,2016,6030,6098
FSM,2017,6040,6062
FSM,2018,6006,6060
FSM,2019,5988,6079
FSM,2020,5942,6084
FSM,2021,5854,6090
FSM,2022,5791,6095
FSM,2023,5729,6059
FSM,2024,5634,5980
FSM,2025,5546,5895
FSM,2026,5493,5841
FSM,2027,5455,5801
FSM,2028,5424,5769
FSM,2029,5402,5747
FSM,2030,5392,5736
FSM,2031,5390,5734
FSM,2032,5396,5740
FSM,2033,5416,5760
FSM,2034,5445,5789
FSM,2035,5480,5825
FSM,2036,5518,5864
FSM,2037,5556,5903
FSM,2038,5591,5939
FSM,2039,5619,5968
FSM,2040,5637,5988
FSM,2041,5641,5992
FSM,2042,5630,5981
FSM,2043,5603,5952
FSM,2044,5564,5911
FSM,2045,5523,5866
FSM,2046,5476,5817
FSM,2047,5425,5763
FSM,2048,5370,5707
FSM,2049,5311,5645
FSM,2050,5246,5576
GAB,1990,57577,57546
GAB,1991,59791,59786
GAB,1992,62046,62066
GAB,1993,64302,64342
GAB,1994,66549,66604
GAB,1995,68744,68814
GAB,1996,70853,70933
GAB,1997,72931,73019
GAB,1998,75002,75093
GAB,1999,77002,77092
GAB,2000,78910,78989
GAB,2001,80718,80777
GAB,2002,82400,82434
GAB,2003,83949,83952
GAB,2004,85334,85316
GAB,2005,86519,86503
GAB,2006,87552,87558
GAB,2007,88560,88601
GAB,2008,89658,89746
GAB,2009,90966,91099
GAB,2010,92642,92814
GAB,2011,94684,94892
GAB,2012,96935,97184
GAB,2013,99300,99592
GAB,2014,101803,102138
GAB,2015,104446,104815
GAB,2016,107251,107642
GAB,2017,110301,110729
GAB,2018,113649,114148
GAB,2019,117407,118016
GAB,2020,121626,122388
GAB,2021,126213,127157
GAB,2022,130849,131981
GAB,2023,135240,136553
GAB,2024,139198,140671
GAB,2025,142515,144119
GAB,2026,145099,146807
GAB,2027,147093,148874
GAB,2028,148630,150454
GAB,2029,149694,151538
GAB,2030,150332,152180
GAB,2031,150673,152518
GAB,2032,150959,152805
GAB,2033,151219,153061
GAB,2034,151413,153236
GAB,2035,151659,153449
GAB,2036,152073,153825
GAB,2037,152522,154229
GAB,2038,153028,154690
GAB,2039,153794,155420
GAB,2040,154783,156376
GAB,2041,155946,157503
GAB,2042,157267,158791
GAB,2043,158770,160265
GAB,2044,160317,161787
GAB,2045,161890,163335
GAB,2046,163456,164879
GAB,2047,164971,166370
GAB,2048,166425,167795
GAB,2049,167912,169256
GAB,2050,169446,170764
GBR,1990,1671472,1755291
GBR,1991,1700576,1783612
GBR,1992,1731377,1815246
GBR,1993,1758354,1843940
GBR,1994,1772292,1859430
GBR,1995,1778838,1869085
GBR,1996,1790791,1884085
GBR,1997,1812487,1906038
GBR,1998,1840194,1932931
GBR,1999,1864884,1956819
GBR,2000,1884889,1976358
GBR,2001,1903283,1995348
GBR,2002,1913895,2007349
GBR,2003,1912068,2006624
GBR,2004,1904164,1998974
GBR,2005,1889336,1983248
GBR,2006,1868321,1962201
GBR,2007,1850366,1945414
GBR,2008,1836043,1931121
GBR,2009,1820924,1915158
GBR,2010,1802296,1895201
GBR,2011,1777792,1868052
GBR,2012,1748743,1836983
GBR,2013,1727998,1816036
GBR,2014,1725511,1813823
GBR,2015,1741722,1830358
GBR,2016,1775407,1865458
GBR,2017,1824223,1917278
GBR,2018,1878726,1975220
GBR,2019,1927492,2026775
GBR,2020,1970342,2072170
GBR,2021,2002515,2106027
GBR,2022,2022089,2125497
GBR,2023,2029975,2132621
GBR,2024,2024400,2126772
GBR,2025,2012814,2115408
GBR,2026,1994259,2097387
GBR,2027,1966601,2069700
GBR,2028,1932182,2034478
GBR,2029,1892932,1993685
GBR,2030,1841915,1939954
GBR,2031,1784574,1879541
GBR,2032,1733911,1826225
GBR,2033,1696695,1786950
GBR,2034,1673512,1762340
GBR,2035,1664354,1752621
GBR,2036,1663381,1751602
GBR,2037,1662781,1751066
GBR,2038,1661130,1749402
GBR,2039,1658815,1747001
GBR,2040,1656207,1744286
GBR,2041,1653270,1741189
GBR,2042,1651049,1738784
GBR,2043,1650419,1738033
GBR,2044,1650759,1738324
GBR,2045,1652868,1740493
GBR,2046,1656548,1744330
GBR,2047,1661339,1749402
GBR,2048,1667146,1755600
GBR,2049,1673904,1762788
GBR,2050,1681656,1770985
GEO,1990,186649,186498
GEO,1991,187782,186335
GEO,1992,190216,187113
GEO,1993,194095,188920
GEO,1994,194840,187658
GEO,1995,192130,183796
GEO,1996,189888,181319
GEO,1997,187922,180153
GEO,1998,186063,179853
GEO,1999,183800,179744
GEO,2000,181438,179824
GEO,2001,179096,179554
GEO,2002,175836,177746
GEO,2003,170654,173855
GEO,2004,163458,167754
GEO,2005,154032,158931
GEO,2006,143736,149245
GEO,2007,134507,140739
GEO,2008,127068,134074
GEO,2009,119983,127650
GEO,2010,113952,122170
GEO,2011,108698,117322
GEO,2012,104354,113215
GEO,2013,101234,110203
GEO,2014,99756,108808
GEO,2015,99627,108705
GEO,2016,100146,109176
GEO,2017,101675,110644
GEO,2018,104825,113678
GEO,2019,109680,118288
GEO,2020,115644,123985
GEO,2021,120532,128741
GEO,2022,124971,133369
GEO,2023,127763,136478
GEO,2024,129675,138773
GEO,2025,131238,140769
GEO,2026,133058,142909
GEO,2027,134450,144337
GEO,2028,134548,144247
GEO,2029,132491,141850
GEO,2030,128275,137188
GEO,2031,123855,132371
GEO,2032,120238,128442
GEO,2033,116913,124806
GEO,2034,114259,121889
GEO,2035,112351,119785
GEO,2036,110019,117242
GEO,2037,107234,114227
GEO,2038,104732,111525
GEO,2039,102462,109080
GEO,2040,100514,106987
GEO,2041,98910,105267
GEO,2042,97574,103842
GEO,2043,96517,102714
GEO,2044,95780,101930
GEO,2045,95281,101402
GEO,2046,94994,101097
GEO,2047,94928,101025
GEO,2048,95023,101126
GEO,2049,95175,101285
GEO,2050,95297,101418
GHA,1990,996766,1041822
GHA,1991,1039378,1084833
GHA,1992,1078729,1122937
GHA,1993,1116497,1158690
GHA,1994,1150088,1189328
GHA,1995,1176420,1212304
GHA,1996,1201053,1234922
GHA,1997,1222711,1255354
GHA,1998,1237277,1268969
GHA,1999,1250480,1282485
GHA,2000,1266537,1299796
GHA,2001,1281896,1315939
GHA,2002,1295907,1330117
GHA,2003,1308799,1342662
GHA,2004,1319877,1353072
GHA,2005,1328865,1361482
GHA,2006,1336645,1368952
GHA,2007,1346064,1378158
GHA,2008,1361085,1393177
GHA,2009,1384834,1417183
GHA,2010,1418942,1451796
GHA,2011,1460989,1494594
GHA,2012,1506608,1541036
GHA,2013,1551666,1586948
GHA,2014,1593765,1629788
GHA,2015,1634458,1670864
GHA,2016,1673398,1709865
GHA,2017,1708574,1744940
GHA,2018,1742225,1778511
GHA,2019,1776909,1813374
GHA,2020,1811206,1848296
GHA,2021,1847770,1885942
GHA,2022,1890840,1930410
GHA,2023,1936841,1977941
GHA,2024,1980046,2022546
GHA,2025,2019656,2063396
GHA,2026,2050708,2095557
GHA,2027,2063034,2108764
GHA,2028,2066298,2112925
GHA,2029,2071816,2119406
GHA,2030,2073714,2122005
GHA,2031,2075029,2123748
GHA,2032,2086099,2135245
GHA,2033,2099109,2148474
GHA,2034,2106972,2156178
GHA,2035,2114929,2163819
GHA,2036,2124292,2172764
GHA,2037,2135724,2183673
GHA,2038,2149676,2197184
GHA,2039,2165791,2213111
GHA,2040,2183200,2230454
GHA,2041,2201157,2248380
GHA,2042,2219615,2266867
GHA,2043,2238401,2285705
GHA,2044,2257625,2304951
GHA,2045,2278537,2325895
GHA,2046,2301267,2348677
GHA,2047,2324963,2372396
GHA,2048,2348429,2395870
GHA,2049,2369778,2417224
GHA,2050,2388751,2436183
GIB,1990,929,1031
GIB,1991,889,1011
GIB,1992,870,981
GIB,1993,867,962
GIB,1994,862,953
GIB,1995,865,935
GIB,1996,868,910
GIB,1997,863,893
GIB,1998,864,888
GIB,1999,859,888
GIB,2000,852,893
GIB,2001,869,923
GIB,2002,893,956
GIB,2003,906,973
GIB,2004,922,986
GIB,2005,931,993
GIB,2006,914,989
GIB,2007,900,981
GIB,2008,895,990
GIB,2009,888,1003
GIB,2010,899,1020
GIB,2011,918,1037
GIB,2012,921,1036
GIB,2013,909,1018
GIB,2014,917,997
GIB,2015,936,982
GIB,2016,934,966
GIB,2017,932,960
GIB,2018,941,953
GIB,2019,933,951
GIB,2020,921,945
GIB,2021,922,943
GIB,2022,921,951
GIB,2023,916,950
GIB,2024,913,956
GIB,2025,916,976
GIB,2026,923,990
GIB,2027,931,989
GIB,2028,932,989
GIB,2029,923,977
GIB,2030,894,946
GIB,2031,867,919
GIB,2032,852,904
GIB,2033,839,891
GIB,2034,827,878
GIB,2035,815,867
GIB,2036,806,857
GIB,2037,798,849
GIB,2038,792,843
GIB,2039,787,837
GIB,2040,781,832
GIB,2041,776,827
GIB,2042,771,820
GIB,2043,765,814
GIB,2044,760,810
GIB,2045,757,806
GIB,2046,753,802
GIB,2047,750,800
GIB,2048,748,796
GIB,2049,745,792
GIB,2050,742,789
GIN,1990,369156,377677
GIN,1991,384155,393620
GIN,1992,396746,407098
GIN,1993,409375,420644
GIN,1994,422300,434497
GIN,1995,435056,448101
GIN,1996,449005,462786
GIN,1997,463183,477306
GIN,1998,478498,492856
GIN,1999,495100,509833
GIN,2000,511990,527068
GIN,2001,528858,544319
GIN,2002,546338,562661
GIN,2003,564180,581859
GIN,2004,581052,600106
GIN,2005,596550,616936
GIN,2006,611440,633074
GIN,2007,626144,648842
GIN,2008,639139,662556
GIN,2009,650953,674801
GIN,2010,663207,687184
GIN,2011,674543,698310
GIN,2012,683930,707311
GIN,2013,693669,716712
GIN,2014,704971,727711
GIN,2015,717417,739940
GIN,2016,731601,754211
GIN,2017,748206,771059
GIN,2018,767123,790344
GIN,2019,787412,811193
GIN,2020,807822,832349
GIN,2021,827376,852821
GIN,2022,845754,872197
GIN,2023,862905,890317
GIN,2024,879282,907562
GIN,2025,896449,925487
GIN,2026,914835,944534
GIN,2027,932720,962914
GIN,2028,949097,979620
GIN,2029,964013,994804
GIN,2030,977029,1008035
GIN,2031,988378,1019480
GIN,2032,999467,1030533
GIN,2033,1010805,1041779
GIN,2034,1021858,1052721
GIN,2035,1032543,1063248
GIN,2036,1043151,1073701
GIN,2037,1053290,1083745
GIN,2038,1063228,1093605
GIN,2039,1073061,1103333
GIN,2040,1082144,1112300
GIN,2041,1090457,1120472
GIN,2042,1098988,1128867
GIN,2043,1107705,1137473
GIN,2044,1116131,1145786
GIN,2045,1124291,1153816
GIN,2046,1131898,1161271
GIN,2047,1138553,1167739
GIN,2048,1144276,1173222
GIN,2049,1150141,1178836
GIN,2050,1156606,1185064
GMB,1990,62157,62325
GMB,1991,64718,64769
GMB,1992,67348,67317
GMB,1993,69891,69913
GMB,1994,72443,72575
GMB,1995,75225,75350
GMB,1996,78211,78237
GMB,1997,81301,81207
GMB,1998,84455,84227
GMB,1999,87604,87226
GMB,2000,90705,90173
GMB,2001,93778,93119
GMB,2002,96800,96062
GMB,2003,99607,99080
GMB,2004,102241,102182
GMB,2005,104891,105281
GMB,2006,107578,108378
GMB,2007,110409,111575
GMB,2008,113544,115039
GMB,2009,116986,118751
GMB,2010,120612,122602
GMB,2011,124418,126612
GMB,2012,128321,130678
GMB,2013,132405,134907
GMB,2014,136824,139471
GMB,2015,141532,144311
GMB,2016,146611,149502
GMB,2017,151988,154984
GMB,2018,157229,160325
GMB,2019,162262,165443
GMB,2020,167245,170518
GMB,2021,171976,175377
GMB,2022,176433,179985
GMB,2023,180660,184352
GMB,2024,184431,188252
GMB,2025,187615,191539
GMB,2026,190152,194139
GMB,2027,192084,196103
GMB,2028,193593,197633
GMB,2029,194948,198996
GMB,2030,196381,200424
GMB,2031,198050,202096
GMB,2032,199973,204036
GMB,2033,202121,206197
GMB,2034,204392,208457
GMB,2035,206626,210668
GMB,2036,208770,212778
GMB,2037,210770,214734
GMB,2038,212565,216491
GMB,2039,214294,218196
GMB,2040,216092,219982
GMB,2041,217833,221722
GMB,2042,219555,223440
GMB,2043,221432,225303
GMB,2044,223278,227135
GMB,2045,224976,228815
GMB,2046,226700,230515
GMB,2047,228354,232150
GMB,2048,229758,233538
GMB,2049,230967,234726
GMB,2050,231952,235699
GNB,1990,63107,62847
GNB,1991,64728,65003
GNB,1992,67032,67997
GNB,1993,69854,71274
GNB,1994,72619,74268
GNB,1995,74666,76400
GNB,1996,76076,77788
GNB,1997,77110,78722
GNB,1998,77920,79373
GNB,1999,78619,79879
GNB,2000,79132,80193
GNB,2001,79552,80433
GNB,2002,80203,80949
GNB,2003,81187,81847
GNB,2004,82491,83117
GNB,2005,84234,84882
GNB,2006,86372,87073
GNB,2007,88666,89428
GNB,2008,91004,91839
GNB,2009,93355,94282
GNB,2010,95785,96817
GNB,2011,98321,99471
GNB,2012,101016,102293
GNB,2013,103922,105329
GNB,2014,106946,108482
GNB,2015,110050,111710
GNB,2016,113261,115043
GNB,2017,116530,118443
GNB,2018,119617,121663
GNB,2019,122386,124565
GNB,2020,124890,127225
GNB,2021,127346,129851
GNB,2022,129794,132459
GNB,2023,132267,135091
GNB,2024,134761,137740
GNB,2025,137010,140119
GNB,2026,138707,141911
GNB,2027,139578,142859
GNB,2028,139880,143216
GNB,2029,140108,143479
GNB,2030,140504,143899
GNB,2031,141101,144511
GNB,2032,142014,145445
GNB,2033,143117,146553
GNB,2034,144225,147636
GNB,2035,145401,148775
GNB,2036,146649,149977
GNB,2037,147988,151258
GNB,2038,149477,152703
GNB,2039,151049,154249
GNB,2040,152591,155776
GNB,2041,154096,157276
GNB,2042,155563,158739
GNB,2043,156972,160140
GNB,2044,158349,161510
GNB,2045,159651,162806
GNB,2046,160859,164006
GNB,2047,161996,165139
GNB,2048,163045,166188
GNB,2049,163957,167095
GNB,2050,164738,167865
GNQ,1990,24252,24259
GNQ,1991,25139,25176
GNQ,1992,26112,26174
GNQ,1993,27161,27246
GNQ,1994,28430,28551
GNQ,1995,30030,30194
GNQ,1996,31895,32093
GNQ,1997,33948,34179
GNQ,1998,36109,36372
GNQ,1999,38166,38456
GNQ,2000,40563,41303
GNQ,2001,43320,44748
GNQ,2002,45826,47533
GNQ,2003,48055,49630
GNQ,2004,49981,51133
GNQ,2005,51572,52231
GNQ,2006,52812,53162
GNQ,2007,53714,54090
GNQ,2008,54288,55045
GNQ,2009,54581,56001
GNQ,2010,54648,56889
GNQ,2011,54612,57584
GNQ,2012,54822,58275
GNQ,2013,55713,59421
GNQ,2014,57655,61411
GNQ,2015,61013,64607
GNQ,2016,65990,69226
GNQ,2017,72239,74988
GNQ,2018,79072,81284
GNQ,2019,85877,87598
GNQ,2020,92009,93352
GNQ,2021,96237,97379
GNQ,2022,98672,99787
GNQ,2023,100408,101603
GNQ,2024,101619,102946
GNQ,2025,102460,103903
GNQ,2026,103952,105479
GNQ,2027,106062,107656
GNQ,2028,107864,109511
GNQ,2029,109393,111089
GNQ,2030,110714,112458
GNQ,2031,111822,113609
GNQ,2032,112745,114567
GNQ,2033,113582,115427
GNQ,2034,114347,116194
GNQ,2035,115033,116850
GNQ,2036,115732,117500
GNQ,2037,116503,118215
GNQ,2038,117294,118955
GNQ,2039,118173,119797
GNQ,2040,119167,120772
GNQ,2041,120231,121823
GNQ,2042,121299,122878
GNQ,2043,122268,123834
GNQ,2044,123151,124699
GNQ,2045,123986,125515
GNQ,2046,124769,126283
GNQ,2047,125543,127044
GNQ,2048,126343,127830
GNQ,2049,127096,128571
GNQ,2050,127801,129261
GRC,1990,360607,381090
GRC,1991,362063,383395
GRC,1992,359639,381412
GRC,1993,354231,376223
GRC,1994,344825,366501
GRC,1995,331067,352013
GRC,1996,315807,336133
GRC,1997,301928,321655
GRC,1998,289944,308883
GRC,1999,279536,297611
GRC,2000,269853,286937
GRC,2001,262550,278591
GRC,2002,258056,273351
GRC,2003,254294,268954
GRC,2004,251912,265785
GRC,2005,253148,266495
GRC,2006,255639,268338
GRC,2007,256700,268546
GRC,2008,257577,268949
GRC,2009,258895,270118
GRC,2010,261215,272634
GRC,2011,262905,275122
GRC,2012,262970,275899
GRC,2013,262709,276040
GRC,2014,261857,275809
GRC,2015,259722,274351
GRC,2016,258806,273749
GRC,2017,260260,275398
GRC,2018,263257,278677
GRC,2019,267950,283487
GRC,2020,272181,287706
GRC,2021,271067,286878
GRC,2022,266062,281731
GRC,2023,260137,275069
GRC,2024,251768,266278
GRC,2025,243193,257481
GRC,2026,236222,250053
GRC,2027,231212,244456
GRC,2028,227297,240275
GRC,2029,223491,236200
GRC,2030,218826,231143
GRC,2031,212762,224664
GRC,2032,205660,217260
GRC,2033,198941,210381
GRC,2034,193332,204742
GRC,2035,188729,200209
GRC,2036,185362,196956
GRC,2037,183511,195189
GRC,2038,182572,194220
GRC,2039,182029,193668
GRC,2040,181778,193425
GRC,2041,181852,193527
GRC,2042,182112,193824
GRC,2043,182442,194186
GRC,2044,182871,194646
GRC,2045,183351,195160
GRC,2046,183738,195572
GRC,2047,184163,196022
GRC,2048,184635,196527
GRC,2049,185048,196969
GRC,2050,185291,197226
GRD,1990,5218,5582
GRD,1991,5139,5481
GRD,1992,5085,5391
GRD,1993,5194,5456
GRD,1994,5410,5618
GRD,1995,5667,5821
GRD,1996,5976,6092
GRD,1997,6287,6378
GRD,1998,6493,6571
GRD,1999,6603,6690
GRD,2000,6625,6738
GRD,2001,6543,6695
GRD,2002,6356,6542
GRD,2003,6116,6320
GRD,2004,5868,6082
GRD,2005,5609,5827
GRD,2006,5370,5586
GRD,2007,5164,5382
GRD,2008,4995,5221
GRD,2009,4864,5099
GRD,2010,4767,5013
GRD,2011,4664,4910
GRD,2012,4552,4781
GRD,2013,4456,4664
GRD,2014,4371,4556
GRD,2015,4302,4466
GRD,2016,4303,4461
GRD,2017,4371,4537
GRD,2018,4458,4634
GRD,2019,4559,4746
GRD,2020,4663,4856
GRD,2021,4759,4955
GRD,2022,4838,5036
GRD,2023,4901,5099
GRD,2024,4947,5145
GRD,2025,4977,5176
GRD,2026,4996,5194
GRD,2027,5003,5202
GRD,2028,4998,5197
GRD,2029,4981,5176
GRD,2030,4951,5142
GRD,2031,4908,5096
GRD,2032,4856,5041
GRD,2033,4796,4975
GRD,2034,4728,4902
GRD,2035,4657,4828
GRD,2036,4583,4750
GRD,2037,4508,4671
GRD,2038,4435,4595
GRD,2039,4364,4521
GRD,2040,4297,4450
GRD,2041,4237,4388
GRD,2042,4185,4335
GRD,2043,4139,4289
GRD,2044,4103,4251
GRD,2045,4077,4224
GRD,2046,4059,4205
GRD,2047,4048,4194
GRD,2048,4043,4189
GRD,2049,4041,4186
GRD,2050,4040,4186
GRL,1990,1939,2031
GRL,1991,1982,2089
GRL,1992,2019,2141
GRL,1993,2058,2198
GRL,1994,2121,2264
GRL,1995,2179,2308
GRL,1996,2222,2331
GRL,1997,2279,2362
GRL,1998,2350,2401
GRL,1999,2420,2447
GRL,2000,2472,2495
GRL,2001,2500,2528
GRL,2002,2529,2563
GRL,2003,2551,2596
GRL,2004,2567,2624
GRL,2005,2543,2600
GRL,2006,2472,2520
GRL,2007,2388,2431
GRL,2008,2308,2353
GRL,2009,2252,2299
GRL,2010,2211,2255
GRL,2011,2137,2173
GRL,2012,2074,2107
GRL,2013,2019,2062
GRL,2014,1987,2054
GRL,2015,1946,2032
GRL,2016,1899,1996
GRL,2017,1861,1967
GRL,2018,1841,1951
GRL,2019,1846,1965
GRL,2020,1847,1974
GRL,2021,1845,1976
GRL,2022,1830,1966
GRL,2023,,
GRL,2024,,
GRL,2025,,
GRL,2026,,
GRL,2027,,
GRL,2028,,
GRL,2029,,
GRL,2030,,
GRL,2031,,
GRL,2032,,
GRL,2033,,
GRL,2034,,
GRL,2035,,
GRL,2036,,
GRL,2037,,
GRL,2038,,
GRL,2039,,
GRL,2040,,
GRL,2041,,
GRL,2042,,
GRL,2043,,
GRL,2044,,
GRL,2045,,
GRL,2046,,
GRL,2047,,
GRL,2048,,
GRL,2049,,
GRL,2050,,
GTM,1990,583140,596335
GTM,1991,601132,614197
GTM,1992,618218,630820
GTM,1993,634260,646758
GTM,1994,649176,663060
GTM,1995,662217,678701
GTM,1996,674361,693268
GTM,1997,687523,708306
GTM,1998,702598,724426
GTM,1999,720356,742607
GTM,2000,741061,763414
GTM,2001,761667,783862
GTM,2002,780440,802455
GTM,2003,797143,819117
GTM,2004,812593,834484
GTM,2005,828166,849855
GTM,2006,843714,865228
GTM,2007,858031,879388
GTM,2008,871347,892608
GTM,2009,882764,904187
GTM,2010,892116,913865
GTM,2011,901495,923550
GTM,2012,909539,931880
GTM,2013,914617,937098
GTM,2014,917710,940092
GTM,2015,918461,940574
GTM,2016,915379,937165
GTM,2017,911534,933116
GTM,2018,909202,930869
GTM,2019,908016,930051
GTM,2020,908691,931259
GTM,2021,912207,935449
GTM,2022,917521,941429
GTM,2023,922687,947151
GTM,2024,929007,954133
GTM,2025,935643,961535
GTM,2026,942621,969299
GTM,2027,947302,974773
GTM,2028,948378,976583
GTM,2029,944384,973084
GTM,2030,933096,962021
GTM,2031,915887,944888
GTM,2032,897574,926631
GTM,2033,882259,911474
